00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/06,M1700,化學生技醫療,,2.45,"45,358",,6.7613,
2024/06,M2000,鋼鐵工業,,1.73,"32,028",,-1.8163,
2024/06,M2300,電子工業,,65.45,"1,211,703",,12.1206,
2024/06,M2600,航運業,,0.85,"15,736",,0.8959,
2024/06,M2800,金融業(合計),,1.66,"30,732",,4.3641,
2024/06,M3200,文化創意業,,13.01,"240,860",,,
2024/06,M3600,數位雲端,,2.78,"51,467",,-0.7956,
2024/06,M3700,運動休閒,,3.32,"61,465",,-2.3639,
2024/06,MOTC,國內上櫃,,27.73,"513,377",,6.0151,
2024/06,MTSE,國內上市,,70.3,"1,301,493",,8.7752,
2024/06,TT99,基金總規模,,,"1,851,342",,,
2024/05,1477,聚陽,298,6.63,"114,730",0.12,-1.7858,TW0001477008
2024/05,2385,群光,836,9.01,"155,862",0.11,-7.9012,TW0002385002
2024/05,2404,漢唐,237,5,"86,550",0.12,-7.4683,TW0002404001
2024/05,2454,聯發科,168,12,"207,480",0.01,24.496,TW0002454006
2024/05,3034,聯詠,283,9.7,"167,819",0.05,-4.0455,TW0003034005
2024/05,3042,晶技,403,2.63,"45,539",0.13,0.4444,TW0003042008
2024/05,3293,鈊象,166,9.7,"167,660",0.12,1,TW0003293007
2024/05,6121,新普,256,6.1,"105,472",0.14,-5.9362,TW0006121007
2024/05,6139,亞翔,225,2.81,"48,600",0.1,-20.5881,TW0006139009
2024/05,8454,富邦媒,120,3.05,"52,680",0.05,-0.6786,TW0008454000
2024/05,M1400,紡織纖維,,6.63,"114,730",,0.1373,
2024/05,M2300,電子工業,,47.26,"817,322",,4.9547,
2024/05,M3200,文化創意業,,9.7,"167,660",,,
2024/05,M3600,數位雲端,,3.05,"52,680",,-0.8304,
2024/05,MOTC,國內上櫃,,15.79,"273,132",,3.7463,
2024/05,MTSE,國內上市,,50.84,"879,260",,3.8128,
2024/05,TT99,基金總規模,,,"1,729,337",,,
2024/04,1477,聚陽,285,6.46,"111,720",0.12,5.518,TW0001477008
2024/04,2385,群光,802,9.39,"162,348",0.11,-8.7837,TW0002385002
2024/04,2404,漢唐,228,5.2,"89,981",0.12,0.5089,TW0002404001
2024/04,2454,聯發科,161,9.23,"159,712",0.01,-16.9876,TW0002454006
2024/04,3034,聯詠,271,9.68,"167,478",0.04,2.3177,TW0003034005
2024/04,3042,晶技,386,2.51,"43,425",0.12,-0.4425,TW0003042008
2024/04,3293,鈊象,160,9.25,"160,000",0.11,-12.2807,TW0003293007
2024/04,6121,新普,245,6.2,"107,310",0.13,-2.232,TW0006121007
2024/04,6139,亞翔,216,3.4,"58,752",0.09,13.0973,TW0006139009
2024/04,8454,富邦媒,115,2.94,"50,830",0.05,14.212,TW0008454000
2024/04,M1400,紡織纖維,,6.46,"111,720",,1.4105,
2024/04,M2300,電子工業,,45.62,"789,006",,-0.9679,
2024/04,M3200,文化創意業,,9.25,"160,000",,,
2024/04,M3600,數位雲端,,2.94,"50,830",,9.9193,
2024/04,MOTC,國內上櫃,,15.45,"267,310",,-1.4201,
2024/04,MTSE,國內上市,,48.81,"844,246",,0.5034,
2024/04,TT99,基金總規模,,,"1,729,685",,,
2024/03,1304,台聚,"6,910",5.97,"110,908",0.58,-11.8131,TW0001304004
2024/03,2031,新光鋼,"2,181",7.22,"134,130",0.68,-7.9342,TW0002031002
