0057 富邦摩台--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/06,2377,微星,3,0.26,545,0,-7.0498,TW0002377009
2024/06,2379,瑞昱,2,0.55,"1,153",0,0.5525,TW0002379005
2024/06,2382,廣達,12,1.75,"3,669",0,13.8686,TW0002382009
2024/06,2395,研華,2,0.36,755,0,4.8159,TW0002395001
2024/06,2408,南亞科,5,0.18,377,0,8.062,TW0002408002
2024/06,2409,友達,28,0.24,503,0,0.0001,TW0002409000
2024/06,2412,中華電,17,0.99,"2,076",0,-1.953,TW0002412004
2024/06,2454,聯發科,7,4.41,"9,246",0,13.3602,TW0002454006
2024/06,2474,可成,3,0.28,587,0,3.3407,TW0002474004
2024/06,2603,長榮,4,0.41,860,0,-3.6162,TW0002603008
2024/06,2609,陽明,8,0.27,566,0,4.3357,TW0002609005
2024/06,2610,華航,12,0.14,294,0,5.8038,TW0002610003
2024/06,2615,萬海,3,0.13,273,0,13.1427,TW0002615002
2024/06,2618,長榮航,12,0.21,440,0,6.5642,TW0002618006
2024/06,2633,台灣高鐵,8,0.12,252,0,1.3332,TW0002633005
2024/06,2801,彰銀,24,0.21,440,0,1.3735,TW0002801008
2024/06,2834,臺企銀,26,0.23,482,0,7.6922,TW0002834009
2024/06,2880,華南金,39,0.49,"1,027",0,5.6,TW0002880002
2024/06,2881,富邦金,34,1.29,"2,705",0,8.0382,TW0002881000
2024/06,2882,國泰金,42,1.17,"2,453",0,4.9822,TW0002882008
2024/06,2883,凱基金,69,0.5,"1,048",0,7.0922,TW0002883006
2024/06,2884,玉山金,62,0.84,"1,761",0,-0.1749,TW0002884004
2024/06,2885,元大金,44,0.68,"1,426",0,4.7724,TW0002885001
2024/06,2886,兆豐金,50,0.97,"2,034",0,3.4572,TW0002886009
2024/06,2887,台新金,49,0.44,922,0,2.4456,TW0002887007
2024/06,2888,新光金,58,0.27,566,0,4.1269,TW0002888005
2024/06,2890,永豐金,45,0.55,"1,153",0,10.1951,TW0002890001
2024/06,2891,中信金,77,1.39,"2,914",0,6.9211,TW0002891009
2024/06,2892,第一金,48,0.64,"1,342",0,2.1817,TW0002892007
2024/06,2912,統一超,2,0.32,671,0,1.2963,TW0002912003
2024/06,3008,大立光,0,0.57,"1,195",0,20.6596,TW0003008009
2024/06,3017,奇鋐,1,0.51,"1,069",0,-0.5201,TW0003017000
2024/06,3034,聯詠,3,0.73,"1,530",0,2.1921,TW0003034005
2024/06,3037,欣興,6,0.51,"1,069",0,-1.3698,TW0003037008
2024/06,3045,台灣大,8,0.41,860,0,1.4218,TW0003045001
2024/06,3231,緯創,11,0.57,"1,195",0,-3.0794,TW0003231007
2024/06,3443,創意,0,0.3,629,0,11.2932,TW0003443008
2024/06,3481,群創,38,0.26,545,0,2.8677,TW0003481008
2024/06,3529,力旺,0,0.35,734,0,16.8182,TW0003529004
2024/06,3661,世芯-KY,0,0.39,818,0,-14.4597,KYG022421088
2024/06,3702,大聯大,7,0.3,629,0,4.1765,TW0003702007
2024/06,3711,日月光投控,14,1.15,"2,411",0,7.3248,TW0003711008
2024/06,4904,遠傳,8,0.31,650,0,0.7187,TW0004904008
2024/06,4938,和碩,9,0.43,902,0,2.4327,TW0004938006
2024/06,4958,臻鼎-KY,3,0.18,377,0,9.2104,KYG989221000
2024/06,5347,世界,4,0.24,503,0,20.4653,TW0005347009
2024/06,5871,中租-KY,6,0.46,964,0,0.9867,KYG202881093
2024/06,5876,上海商銀,17,0.37,776,0,-0.0001,TW0005876007
2024/06,5880,合庫金,45,0.56,"1,174",0,1.7614,TW0005880009
2024/06,6409,旭隼,0,0.26,545,0,13.5692,TW0006409006
2024/06,6415,矽力*-KY,1,0.31,650,0,-2.1187,KYG8190F1028
2024/06,6446,藥華藥,1,0.28,587,0,34.2926,TW0006446008
2024/06,6488,環球晶,1,0.29,608,0,2.2769,TW0006488000
