00850 元大臺灣ESG永續--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,2357,華碩,398,1.19,"220,316",0.05,2.9796,TW0002357001
2024/09,2371,大同,"1,055",0.28,"51,839",0.05,7.3144,TW0002371002
2024/09,2376,技嘉,279,0.39,"72,204",0.04,-0.9578,TW0002376001
2024/09,2377,微星,383,0.36,"66,650",0.05,-5.1772,TW0002377009
2024/09,2379,瑞昱,267,0.68,"125,895",0.05,-9.1693,TW0002379005
2024/09,2382,廣達,"1,501",2.14,"396,198",0.04,-1.4923,TW0002382009
2024/09,2383,台光電,174,0.42,"77,759",0.05,-3.8708,TW0002383007
2024/09,2385,群光,294,0.26,"48,136",0.04,1.2346,TW0002385002
2024/09,2395,研華,259,0.45,"83,313",0.03,-7.8797,TW0002395001
2024/09,2412,中華電,"2,213",1.5,"277,709",0.03,1.2098,TW0002412004
2024/09,2451,創見,162,0.09,"16,663",0.04,-0.483,TW0002451002
2024/09,2454,聯發科,838,5.32,"984,942",0.05,-5.2418,TW0002454006
2024/09,2474,可成,313,0.4,"74,056",0.05,0.2119,TW0002474004
2024/09,2492,華新科,189,0.11,"20,365",0.04,-2.2626,TW0002492006
2024/09,2603,長榮,571,0.62,"114,786",0.03,6.9149,TW0002603008
2024/09,2606,裕民,232,0.07,"12,960",0.03,2.0108,TW0002606001
2024/09,2609,陽明,993,0.37,"68,502",0.03,6.9769,TW0002609005
2024/09,2610,華航,"1,636",0.19,"35,176",0.03,4.3689,TW0002610003
2024/09,2615,萬海,529,0.28,"51,839",0.02,18.2148,TW0002615002
2024/09,2618,長榮航,"1,530",0.31,"57,393",0.03,6.0819,TW0002618006
2024/09,2633,台灣高鐵,"1,188",0.19,"35,176",0.02,-1.0037,TW0002633005
2024/09,2801,彰銀,"3,930",0.38,"70,353",0.04,1.4163,TW0002801008
2024/09,2834,臺企銀,"3,482",0.3,"55,542",0.04,0.9493,TW0002834009
2024/09,2845,遠東銀,"1,332",0.1,"18,514",0.03,-1.7667,TW0002845005
2024/09,2880,華南金,"5,835",0.81,"149,963",0.04,0.7843,TW0002880002
2024/09,2881,富邦金,"4,608",2.25,"416,564",0.03,3.2861,TW0002881000
2024/09,2882,國泰金,"5,206",1.87,"346,211",0.04,4.7244,TW0002882008
2024/09,2883,凱基金,"8,864",0.79,"146,260",0.05,2.4846,TW0002883006
2024/09,2884,玉山金,"8,580",1.3,"240,681",0.05,-0.532,TW0002884004
2024/09,2885,元大金,"7,008",1.2,"222,167",0.05,-0.627,TW0002885001
2024/09,2886,兆豐金,"6,690",1.42,"262,898",0.05,0.8987,TW0002886009
2024/09,2887,台新金,"6,943",0.69,"127,746",0.05,-0.5406,TW0002887007
2024/09,2888,新光金,"9,219",0.6,"111,084",0.05,-6.5891,TW0002888005
2024/09,2890,永豐金,"6,718",0.88,"162,923",0.05,1.0419,TW0002890001
2024/09,2891,中信金,"9,257",1.72,"318,440",0.05,5.3599,TW0002891009
2024/09,2892,第一金,"6,284",0.93,"172,180",0.04,0.5507,TW0002892007
2024/09,2912,統一超,345,0.55,"101,827",0.03,4.796,TW0002912003
2024/09,3008,大立光,58,0.8,"148,112",0.04,-18.5899,TW0003008009
2024/09,3017,奇鋐,160,0.51,"94,421",0.04,-2.6405,TW0003017000
2024/09,3034,聯詠,318,0.89,"164,774",0.05,-4.0741,TW0003034005
2024/09,3037,欣興,733,0.57,"105,529",0.05,-11.9266,TW0003037008
2024/09,3045,台灣大,918,0.57,"105,529",0.02,2.6784,TW0003045001
2024/09,3231,緯創,"1,503",0.82,"151,814",0.05,-0.4925,TW0003231007
2024/09,3443,創意,49,0.29,"53,690",0.04,-1.3451,TW0003443008
2024/09,3532,台勝科,40,0.03,"5,554",0.01,-7.4072,TW0003532008
2024/09,3702,大聯大,839,0.34,"62,947",0.05,-7.6354,TW0003702007
2024/09,3711,日月光投控,"1,913",1.56,"288,817",0.04,-1.6285,TW0003711008
2024/09,4904,遠傳,"1,000",0.49,"90,718",0.03,0.221,TW0004904008
2024/09,4938,和碩,"1,114",0.62,"114,786",0.04,0.4877,TW0004938006
2024/09,4958,臻鼎-KY,359,0.22,"40,731",0.04,-16.2361,KYG989221000
2024/09,5269,祥碩,24,0.21,"38,879",0.03,-8.7573,TW0005269005
2024/09,5871,中租-KY,611,0.54,"99,975",0.04,12.5522,KYG202881093
2024/09,5880,合庫金,"6,219",0.87,"161,071",0.04,0,TW0005880009
2024/09,6005,群益證,"1,112",0.13,"24,068",0.05,-0.4598,TW0006005002
2024/09,6239,力成,378,0.28,"51,839",0.05,-5.8417,TW0006239007
2024/09,6409,旭隼,37,0.4,"74,056",0.04,1.5037,TW0006409006
2024/09,6505,台塑化,949,0.27,"49,988",0.01,-6.0605,TW0006505001
2024/09,6669,緯穎,49,0.45,"83,313",0.03,-9.7368,TW0006669005
2024/09,8046,南電,117,0.09,"16,663",0.02,-3.0612,TW0008046004
2024/09,8454,富邦媒,42,0.09,"16,663",0.02,1.0255,TW0008454000
2024/09,8464,億豐,76,0.21,"38,879",0.03,8.5106,TW0008464009
2024/09,9904,寶成,"1,280",0.25,"46,285",0.04,4.0291,TW0009904003
2024/09,9910,豐泰,285,0.24,"44,433",0.03,6.8493,TW0009910000
2024/09,9917,中保科,148,0.11,"20,365",0.03,-6.4407,TW0009917005
