00713 元大台灣高息低波--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/06,1477,聚陽,"2,646",1.41,"1,113,920",1.09,9.3507,TW0001477008
2024/06,1723,中碳,218,0.03,"23,700",0.09,-3.5556,TW0001723005
2024/06,2006,東和鋼鐵,"22,134",1.95,"1,540,528",3.03,0.7237,TW0002006004
2024/06,2015,豐興,"11,681",1.14,"900,616",2.01,5.1841,TW0002015005
2024/06,2206,三陽工業,"10,113",1.01,"797,915",1.27,4.2271,TW0002206000
2024/06,2247,汎德永業,638,0.24,"189,603",0.79,-1.5292,TW0002247004
2024/06,2303,聯電,"14,893",1.05,"829,515",0.12,1.2727,TW0002303005
2024/06,2385,群光,"4,112",0.89,"703,113",0.54,-4.2244,TW0002385002
2024/06,2393,億光,"12,926",1.25,"987,518",2.92,5.8172,TW0002393006
2024/06,2404,漢唐,"2,094",0.97,"766,314",1.1,0.1368,TW0002404001
2024/06,2451,創見,"6,526",0.95,"750,514",1.52,-2.1276,TW0002451002
2024/06,2454,聯發科,705,1.25,"987,518",0.04,13.3602,TW0002454006
2024/06,2474,可成,"20,602",6.05,"4,779,587",3.03,3.3407,TW0002474004
2024/06,2504,國產,"16,497",0.9,"711,013",1.4,-3.3364,TW0002504008
2024/06,2607,榮運,995,0.04,"31,601",0.09,-5.3653,TW0002607009
2024/06,2618,長榮航,"37,689",1.82,"1,437,826",0.7,6.5642,TW0002618006
2024/06,2809,京城銀,"17,902",1.38,"1,090,220",1.61,6.3642,TW0002809001
2024/06,2845,遠東銀,"97,562",2.05,"1,619,530",2.4,5.3967,TW0002845005
2024/06,2850,新產,"8,130",0.99,"782,114",2.57,6.8651,TW0002850005
2024/06,2855,統一證,"28,703",1.07,"845,315",1.97,9.8879,TW0002855004
2024/06,2880,華南金,"142,143",4.75,"3,752,569",1.04,5.6,TW0002880002
2024/06,2885,元大金,"23,417",0.95,"750,514",0.18,4.7724,TW0002885001
2024/06,2891,中信金,"24,838",1.19,"940,117",0.13,6.9211,TW0002891009
2024/06,2903,遠百,"48,563",2.09,"1,651,130",3.43,7.4248,TW0002903002
2024/06,2912,統一超,"10,514",3.64,"2,875,653",1.01,1.2963,TW0002912003
2024/06,3034,聯詠,"2,177",1.67,"1,319,324",0.36,2.1921,TW0003034005
2024/06,3042,晶技,"6,801",0.99,"782,114",2.19,5.8224,TW0003042008
2024/06,3044,健鼎,"3,616",1,"790,014",0.69,3.0659,TW0003044004
2024/06,3045,台灣大,"43,562",5.9,"4,661,085",1.17,1.4218,TW0003045001
2024/06,3596,智易,"4,584",0.94,"742,614",2.08,-2.994,TW0003596003
2024/06,4766,南寶,"2,541",1.1,"869,016",2.11,5.5074,TW0004766001
2024/06,4904,遠傳,"50,632",5.39,"4,258,178",1.4,0.7187,TW0004904008
2024/06,4915,致伸,"7,632",0.91,"718,913",1.65,-2.8223,TW0004915004
2024/06,4938,和碩,"7,258",0.96,"758,414",0.27,2.4327,TW0004938006
2024/06,5388,中磊,"6,494",0.97,"766,314",2.19,-0.0001,TW0005388003
2024/06,5434,崇越,"5,171",1.8,"1,422,026",2.74,8.9588,TW0005434005
2024/06,5871,中租-KY,"4,014",0.78,"616,211",0.25,0.9867,KYG202881093
2024/06,5876,上海商銀,"16,641",0.97,"766,314",0.34,-0.0001,TW0005876007
2024/06,6176,瑞儀,"9,755",2.34,"1,848,634",2.1,1.5673,TW0006176001
2024/06,6191,精成科,"10,314",0.97,"766,314",2.17,-0.0002,TW0006191000
2024/06,6214,精誠,"6,345",1,"790,014",2.33,7.4844,TW0006214000
2024/06,6239,力成,"7,144",1.7,"1,343,025",0.94,5.618,TW0006239007
2024/06,6257,矽格,"9,772",0.95,"750,514",2.08,0.8919,TW0006257009
2024/06,6278,台表科,"6,715",1.02,"805,815",2.3,5.2633,TW0006278005
2024/06,6691,洋基工程,"3,010",1.68,"1,327,224",3.41,10.25,TW0006691009
2024/06,9904,寶成,"30,472",1.35,"1,066,519",1.03,-3.609,TW0009904003
2024/06,9917,中保科,"10,153",1.69,"1,335,124",2.25,10.5791,TW0009917005
2024/06,9933,中鼎,"33,240",2.23,"1,761,732",4.1,9.9586,TW0009933002
2024/06,9939,宏全,"9,858",2.14,"1,690,631",3.43,5.2149,TW0009939009
2024/06,9941,裕融,"6,870",1.3,"1,027,019",1.25,0.6735,TW0009941005
2024/06,M1100,水泥工業,,3.52,"2,780,851",,3.9127,
2024/06,M1200,食品工業,,10.99,"8,682,259",,1.6986,
2024/06,M1400,紡織纖維,,1.41,"1,113,920",,3.8768,
2024/06,M1700,化學生技醫療,,1.13,"892,716",,6.7613,
2024/06,M2000,鋼鐵工業,,3.09,"2,441,145",,-1.8163,
2024/06,M2200,汽車工業,,1.25,"987,518",,-0.4413,
2024/06,M2300,電子工業,,42.6,"33,654,615",,12.1206,
2024/06,M2500,建材營造,,0.9,"711,013",,-1.0582,
2024/06,M2600,航運業,,1.86,"1,469,427",,0.8959,
2024/06,M2800,金融業(合計),,13.35,"10,546,693",,4.3641,
2024/06,M2900,貿易百貨,,5.73,"4,526,783",,0.9907,
2024/06,M3700,運動休閒,,1.35,"1,066,519",,-2.3639,
2024/06,M9900,其他,,8.14,"6,430,718",,1.3954,
2024/06,MTSE,國內上市,,95.32,"75,304,176",,8.7752,
2024/06,TT99,基金總規模,,,"79,001,444",,,
2024/05,1216,統一,"73,847",8.8,"5,907,760",1.3,4.5752,TW0001216000
2024/05,2317,鴻海,"21,951",5.62,"3,775,572",0.16,10.2563,TW0002317005
2024/05,2324,仁寶,"72,917",4.02,"2,701,575",1.65,3.4916,TW0002324001
2024/05,2474,可成,"13,572",4.54,"3,046,914",1.99,2.9816,TW0002474004
2024/05,2912,統一超,"9,624",3.87,"2,598,480",0.93,-1.4599,TW0002912003
2024/05,3045,台灣大,"39,818",6.26,"4,200,799",1.07,1.4423,TW0003045001
